mean_test_score,std_test_score,rank_test_score,C,class_weight,solver,dataset,model,run_id,metric,n_neighbors,weights,max_depth,min_samples_split,n_estimators
0.8147693204721953,0.014950875952894158,11,,,,statistical,KNN,3,euclidean,7.0,distance,,,
0.8307539149832689,0.01721015035430622,5,,,,statistical,KNN,3,euclidean,9.0,uniform,,,
0.8272951027095008,0.019436970754778012,7,,,,statistical,KNN,3,euclidean,9.0,distance,,,
0.8351545086488329,0.014893774411297607,2,,,,statistical,KNN,3,euclidean,11.0,uniform,,,
0.8321651799361088,0.017285055839883823,4,,,,statistical,KNN,3,euclidean,11.0,distance,,,
0.7934534692456102,0.006877686750550261,17,,,,statistical,KNN,3,manhattan,3.0,uniform,,,
0.7837870812575726,0.005383855213920509,18,,,,statistical,KNN,3,manhattan,3.0,distance,,,
0.8141156153652659,0.013630214079469521,12,,,,statistical,KNN,3,manhattan,5.0,uniform,,,
0.809788066979519,0.017277205685050413,14,,,,statistical,KNN,3,manhattan,5.0,distance,,,
0.8172697517362202,0.01076580519877925,10,,,,statistical,KNN,3,manhattan,7.0,uniform,,,
0.8138603417147792,0.012930603789612015,13,,,,statistical,KNN,3,manhattan,7.0,distance,,,
0.8303457685516948,0.014602099548639749,6,,,,statistical,KNN,3,manhattan,9.0,uniform,,,
0.8254521138963025,0.0171463304489233,8,,,,statistical,KNN,3,manhattan,9.0,distance,,,
0.8375146593208876,0.012416983027545509,1,,,,statistical,KNN,3,manhattan,11.0,uniform,,,
0.8323566719349534,0.012484536728819415,3,,,,statistical,KNN,3,manhattan,11.0,distance,,,
0.8414825761212035,0.012180396107736234,26,,balanced,,statistical,RandomForest,1,,,,,2.0,50.0
0.8384716064901119,0.010578287980448532,41,,balanced,,statistical,RandomForest,1,,,,,2.0,100.0
0.8414173100156137,0.010402728939906106,27,,balanced,,statistical,RandomForest,1,,,,,2.0,200.0
0.8359961028651034,0.011132918769135169,49,,balanced,,statistical,RandomForest,1,,,,,5.0,50.0
0.8406053636297217,0.010538537106244902,29,,balanced,,statistical,RandomForest,1,,,,,5.0,100.0
0.8428066099467129,0.01211076011538239,13,,balanced,,statistical,RandomForest,1,,,,,5.0,200.0
0.8342927353969125,0.01384193635356741,51,,balanced,,statistical,RandomForest,1,,,,10,2.0,50.0
0.8391069185424801,0.010548833640260609,40,,balanced,,statistical,RandomForest,1,,,,10,2.0,100.0
0.840575762136979,0.010583198267815829,30,,balanced,,statistical,RandomForest,1,,,,10,2.0,200.0
0.8350779594824946,0.010279394061425303,50,,balanced,,statistical,RandomForest,1,,,,10,5.0,50.0
0.8362933615090826,0.013839146415654511,48,,balanced,,statistical,RandomForest,1,,,,10,5.0,100.0
0.8420260839891162,0.012221225572137468,20,,balanced,,statistical,RandomForest,1,,,,10,5.0,200.0
0.8394207841141865,0.011693220353772694,39,,balanced,,statistical,RandomForest,1,,,,20,2.0,50.0
0.8404793683387858,0.008076032943740697,31,,balanced,,statistical,RandomForest,1,,,,20,2.0,100.0
0.8438089595135457,0.0078793367300846,8,,balanced,,statistical,RandomForest,1,,,,20,2.0,200.0
0.836946726069254,0.01258873815829867,44,,balanced,,statistical,RandomForest,1,,,,20,5.0,50.0
0.843849921594441,0.01221541450971541,7,,balanced,,statistical,RandomForest,1,,,,20,5.0,100.0
0.8423837766738783,0.011982467432526367,16,,balanced,,statistical,RandomForest,1,,,,20,5.0,200.0
0.8401021508107507,0.011123687687391753,33,,balanced_subsample,,statistical,RandomForest,1,,,,,2.0,50.0
0.8419100346115403,0.007260618286826281,22,,balanced_subsample,,statistical,RandomForest,1,,,,,2.0,100.0
0.8449668467949738,0.009189516772476142,4,,balanced_subsample,,statistical,RandomForest,1,,,,,2.0,200.0
0.8380762359398298,0.013774624571455122,42,,balanced_subsample,,statistical,RandomForest,1,,,,,5.0,50.0
0.8423976360400515,0.012724303235316727,15,,balanced_subsample,,statistical,RandomForest,1,,,,,5.0,100.0
0.8467952851314442,0.010225045790550525,1,,balanced_subsample,,statistical,RandomForest,1,,,,,5.0,200.0
0.8421442933897367,0.009632689608938006,18,,balanced_subsample,,statistical,RandomForest,1,,,,10,2.0,50.0
0.8395758639700108,0.010814838975220736,38,,balanced_subsample,,statistical,RandomForest,1,,,,10,2.0,100.0
0.8412311320940763,0.009803577473826982,28,,balanced_subsample,,statistical,RandomForest,1,,,,10,2.0,200.0
0.8364516237380958,0.0066370572127017954,46,,balanced_subsample,,statistical,RandomForest,1,,,,10,5.0,50.0
0.8434205897858551,0.009554479989560969,11,,balanced_subsample,,statistical,RandomForest,1,,,,10,5.0,100.0
0.8459172386007274,0.008112617805640588,3,,balanced_subsample,,statistical,RandomForest,1,,,,10,5.0,200.0
0.8364416334478527,0.014629966676370164,47,,balanced_subsample,,statistical,RandomForest,1,,,,20,2.0,50.0
0.8402952474219317,0.010015397779250155,32,,balanced_subsample,,statistical,RandomForest,1,,,,20,2.0,100.0
0.8415983067491938,0.011793864262057252,25,,balanced_subsample,,statistical,RandomForest,1,,,,20,2.0,200.0
0.834171687496295,0.015228982847961611,52,,balanced_subsample,,statistical,RandomForest,1,,,,20,5.0,50.0
0.8438625644629317,0.013288586347675841,6,,balanced_subsample,,statistical,RandomForest,1,,,,20,5.0,100.0
0.8435599279884911,0.011251512648136036,10,,balanced_subsample,,statistical,RandomForest,1,,,,20,5.0,200.0
0.8304083047883077,0.011759387361158162,54,,,,statistical,RandomForest,1,,,,,2.0,50.0
0.8396368831737048,0.01194478969448661,37,,,,statistical,RandomForest,1,,,,,2.0,100.0
0.8396505271809668,0.01480322006281835,35,,,,statistical,RandomForest,1,,,,,2.0,200.0
0.8380071065970235,0.013673066571371703,43,,,,statistical,RandomForest,1,,,,,5.0,50.0
0.8437221966187185,0.012292352384766505,9,,,,statistical,RandomForest,1,,,,,5.0,100.0
0.8416908749791006,0.011734726173429752,23,,,,statistical,RandomForest,1,,,,,5.0,200.0
0.8396461312937469,0.008995437435113045,36,,,,statistical,RandomForest,1,,,,10,2.0,50.0
0.8421019853613062,0.008764867433165364,19,,,,statistical,RandomForest,1,,,,10,2.0,100.0
0.8419166493267903,0.008274295896512702,21,,,,statistical,RandomForest,1,,,,10,2.0,200.0
0.8434054973435149,0.006928784019778655,12,,,,statistical,RandomForest,1,,,,10,5.0,50.0
0.8467578058991542,0.00891829182145722,2,,,,statistical,RandomForest,1,,,,10,5.0,100.0
0.844586253695568,0.008519320227908115,5,,,,statistical,RandomForest,1,,,,10,5.0,200.0
0.8317307307007793,0.014082894912306073,53,,,,statistical,RandomForest,1,,,,20,2.0,50.0
0.8365681697423193,0.01243244255038915,45,,,,statistical,RandomForest,1,,,,20,2.0,100.0
0.8400748176126582,0.015135019071356082,34,,,,statistical,RandomForest,1,,,,20,2.0,200.0
0.8416715975237423,0.010833386207140352,24,,,,statistical,RandomForest,1,,,,20,5.0,50.0
0.8427441773329599,0.013154794725639594,14,,,,statistical,RandomForest,1,,,,20,5.0,100.0
0.8421497136130818,0.010983523203459983,17,,,,statistical,RandomForest,1,,,,20,5.0,200.0
0.8375392450216662,0.012816095568600553,38,,balanced,,statistical,RandomForest,2,,,,,2.0,50.0
0.839543982962463,0.006737493543696634,21,,balanced,,statistical,RandomForest,2,,,,,2.0,100.0
0.8383083323592666,0.007010827089719937,27,,balanced,,statistical,RandomForest,2,,,,,2.0,200.0
0.8375697915006283,0.012544280706350506,37,,balanced,,statistical,RandomForest,2,,,,,5.0,50.0
0.8373486378971032,0.005032609174412681,40,,balanced,,statistical,RandomForest,2,,,,,5.0,100.0
0.8399389051041439,0.008330077403381193,16,,balanced,,statistical,RandomForest,2,,,,,5.0,200.0
0.8376081485440178,0.007400807287132541,36,,balanced,,statistical,RandomForest,2,,,,10,2.0,50.0
0.8373555163404319,0.005017798794180003,39,,balanced,,statistical,RandomForest,2,,,,10,2.0,100.0
0.8391139087159397,0.008153540876172247,23,,balanced,,statistical,RandomForest,2,,,,10,2.0,200.0
0.8405603087605611,0.015723598955653825,14,,balanced,,statistical,RandomForest,2,,,,10,5.0,50.0
0.8396479209197947,0.010762886076892679,19,,balanced,,statistical,RandomForest,2,,,,10,5.0,100.0
0.8421562677416409,0.009402693495320602,5,,balanced,,statistical,RandomForest,2,,,,10,5.0,200.0
0.8376290655760169,0.01403492171340249,34,,balanced,,statistical,RandomForest,2,,,,20,2.0,50.0
0.8367214729031819,0.007215633319425745,42,,balanced,,statistical,RandomForest,2,,,,20,2.0,100.0
0.838489084421832,0.006585661095270071,25,,balanced,,statistical,RandomForest,2,,,,20,2.0,200.0
0.8363563111701712,0.00919470822469707,46,,balanced,,statistical,RandomForest,2,,,,20,5.0,50.0
0.8380483910635323,0.006335233695910376,29,,balanced,,statistical,RandomForest,2,,,,20,5.0,100.0
0.8415665456912664,0.008158329591031093,9,,balanced,,statistical,RandomForest,2,,,,20,5.0,200.0
0.8368283596232164,0.007657380758989523,41,,balanced_subsample,,statistical,RandomForest,2,,,,,2.0,50.0
0.8383117553973427,0.008105118358312138,26,,balanced_subsample,,statistical,RandomForest,2,,,,,2.0,100.0
0.8406339168495265,0.005775832225035082,13,,balanced_subsample,,statistical,RandomForest,2,,,,,2.0,200.0
0.8418773836323312,0.009415249965022198,7,,balanced_subsample,,statistical,RandomForest,2,,,,,5.0,50.0
0.8399366896849404,0.008592521846598412,17,,balanced_subsample,,statistical,RandomForest,2,,,,,5.0,100.0
0.8425957172728241,0.006442352970090276,2,,balanced_subsample,,statistical,RandomForest,2,,,,,5.0,200.0
0.840975167072364,0.007905785201933972,10,,balanced_subsample,,statistical,RandomForest,2,,,,10,2.0,50.0
0.8376221402769468,0.005419283674903385,35,,balanced_subsample,,statistical,RandomForest,2,,,,10,2.0,100.0
0.83927958404091,0.006952552679801533,22,,balanced_subsample,,statistical,RandomForest,2,,,,10,2.0,200.0
0.836452218907794,0.00957938877505407,45,,balanced_subsample,,statistical,RandomForest,2,,,,10,5.0,50.0
0.83626191052021,0.006191060262572528,47,,balanced_subsample,,statistical,RandomForest,2,,,,10,5.0,100.0
0.8386770996552698,0.00848052524307701,24,,balanced_subsample,,statistical,RandomForest,2,,,,10,5.0,200.0
0.83580765550115,0.008985191787113614,49,,balanced_subsample,,statistical,RandomForest,2,,,,20,2.0,50.0
0.8360861401107403,0.008050058448755308,48,,balanced_subsample,,statistical,RandomForest,2,,,,20,2.0,100.0
0.8409512469139042,0.005011692820794114,11,,balanced_subsample,,statistical,RandomForest,2,,,,20,2.0,200.0
0.8422170091612327,0.008217367080555486,4,,balanced_subsample,,statistical,RandomForest,2,,,,20,5.0,50.0
0.838152001811706,0.004957524138241674,28,,balanced_subsample,,statistical,RandomForest,2,,,,20,5.0,100.0
0.8424227798529638,0.004702473758970363,3,,balanced_subsample,,statistical,RandomForest,2,,,,20,5.0,200.0
0.8340367212333112,0.0030399278336003563,52,,,,statistical,RandomForest,2,,,,,2.0,50.0
0.8345511782468762,0.004063031981827564,51,,,,statistical,RandomForest,2,,,,,2.0,100.0
0.8365182508034769,0.005351988906325579,43,,,,statistical,RandomForest,2,,,,,2.0,200.0
0.8364713281053564,0.009555467629952536,44,,,,statistical,RandomForest,2,,,,,5.0,50.0
0.8380069417014703,0.0035788336356170087,31,,,,statistical,RandomForest,2,,,,,5.0,100.0
0.8378364145906879,0.005222862667958472,33,,,,statistical,RandomForest,2,,,,,5.0,200.0
0.8379940414540898,0.010730779873538779,32,,,,statistical,RandomForest,2,,,,10,2.0,50.0
0.8395792028073676,0.012482309025350878,20,,,,statistical,RandomForest,2,,,,10,2.0,100.0
0.8421349369066903,0.007660981349495959,6,,,,statistical,RandomForest,2,,,,10,2.0,200.0
0.8405329266929696,0.007187536829307805,15,,,,statistical,RandomForest,2,,,,10,5.0,50.0
0.8418700418645801,0.007271590081024145,8,,,,statistical,RandomForest,2,,,,10,5.0,100.0
0.8442811677790212,0.006394218089577648,1,,,,statistical,RandomForest,2,,,,10,5.0,200.0
0.8306866751559372,0.005840364551792315,54,,,,statistical,RandomForest,2,,,,20,2.0,50.0
0.8328279714068112,0.00524566536716971,53,,,,statistical,RandomForest,2,,,,20,2.0,100.0
0.8352401921795518,0.005147643737179395,50,,,,statistical,RandomForest,2,,,,20,2.0,200.0
0.8380085907197763,0.009283700935815502,30,,,,statistical,RandomForest,2,,,,20,5.0,50.0
0.8397394254775332,0.005210322568673713,18,,,,statistical,RandomForest,2,,,,20,5.0,100.0
0.8406367691267931,0.005613737584270623,12,,,,statistical,RandomForest,2,,,,20,5.0,200.0
0.8422628301393124,0.01177784032852707,10,,balanced,,statistical,RandomForest,3,,,,,2.0,50.0
0.8391715742507969,0.008508880502100545,32,,balanced,,statistical,RandomForest,3,,,,,2.0,100.0
0.8427357298678144,0.01030662029689698,5,,balanced,,statistical,RandomForest,3,,,,,2.0,200.0
0.8352732874914288,0.005473293660546514,51,,balanced,,statistical,RandomForest,3,,,,,5.0,50.0
0.8365951470418661,0.009490175104919247,45,,balanced,,statistical,RandomForest,3,,,,,5.0,100.0
0.8417124651117793,0.012555179968031698,14,,balanced,,statistical,RandomForest,3,,,,,5.0,200.0
0.8362277179963862,0.009060665512378368,49,,balanced,,statistical,RandomForest,3,,,,10,2.0,50.0
0.8381152265895293,0.011134404485927476,36,,balanced,,statistical,RandomForest,3,,,,10,2.0,100.0
0.8386752163394023,0.013965523999057336,35,,balanced,,statistical,RandomForest,3,,,,10,2.0,200.0
0.8397852186067869,0.009125569253721239,28,,balanced,,statistical,RandomForest,3,,,,10,5.0,50.0
0.8434679077772028,0.01016199326177016,3,,balanced,,statistical,RandomForest,3,,,,10,5.0,100.0
0.8434432355210693,0.011503221156526258,4,,balanced,,statistical,RandomForest,3,,,,10,5.0,200.0
0.8452037574928448,0.007437750813983272,1,,balanced,,statistical,RandomForest,3,,,,20,2.0,50.0
0.8422916624071511,0.008993144251253684,9,,balanced,,statistical,RandomForest,3,,,,20,2.0,100.0
0.8423181520783485,0.012542056602350488,8,,balanced,,statistical,RandomForest,3,,,,20,2.0,200.0
0.8380205240806802,0.007327734710048888,37,,balanced,,statistical,RandomForest,3,,,,20,5.0,50.0
0.8398271129861474,0.011859807963816056,27,,balanced,,statistical,RandomForest,3,,,,20,5.0,100.0
0.8409981820589414,0.013617573089258888,20,,balanced,,statistical,RandomForest,3,,,,20,5.0,200.0
0.8319181710413645,0.012154837368527014,54,,balanced_subsample,,statistical,RandomForest,3,,,,,2.0,50.0
0.8365094556211619,0.0130949855831203,48,,balanced_subsample,,statistical,RandomForest,3,,,,,2.0,100.0
0.8395192156537934,0.013125794064378669,29,,balanced_subsample,,statistical,RandomForest,3,,,,,2.0,200.0
0.8367520219484396,0.016069505843251407,44,,balanced_subsample,,statistical,RandomForest,3,,,,,5.0,50.0
0.8392074180677384,0.018622167847647347,31,,balanced_subsample,,statistical,RandomForest,3,,,,,5.0,100.0
0.840388276328943,0.015165982004376473,26,,balanced_subsample,,statistical,RandomForest,3,,,,,5.0,200.0
0.8404253046639092,0.009079896395804792,24,,balanced_subsample,,statistical,RandomForest,3,,,,10,2.0,50.0
0.8427288876735746,0.008779887401713614,6,,balanced_subsample,,statistical,RandomForest,3,,,,10,2.0,100.0
0.840823583514051,0.01048947457467943,23,,balanced_subsample,,statistical,RandomForest,3,,,,10,2.0,200.0
0.8365836806204697,0.010258908641359895,46,,balanced_subsample,,statistical,RandomForest,3,,,,10,5.0,50.0
0.8409624016752506,0.010778840073774621,21,,balanced_subsample,,statistical,RandomForest,3,,,,10,5.0,100.0
0.8424061005508557,0.010520233895972293,7,,balanced_subsample,,statistical,RandomForest,3,,,,10,5.0,200.0
0.8340643321520872,0.014925578623656179,52,,balanced_subsample,,statistical,RandomForest,3,,,,20,2.0,50.0
0.8356946201404971,0.012865367948341037,50,,balanced_subsample,,statistical,RandomForest,3,,,,20,2.0,100.0
0.8413844895606335,0.012518566665143992,16,,balanced_subsample,,statistical,RandomForest,3,,,,20,2.0,200.0
0.8378940776652696,0.0192017274115801,38,,balanced_subsample,,statistical,RandomForest,3,,,,20,5.0,50.0
0.8393660270526239,0.01748143579198224,30,,balanced_subsample,,statistical,RandomForest,3,,,,20,5.0,100.0
0.8403999902590933,0.01370071283516038,25,,balanced_subsample,,statistical,RandomForest,3,,,,20,5.0,200.0
0.8370987974125874,0.016695162293866257,43,,,,statistical,RandomForest,3,,,,,2.0,50.0
0.8372054031828012,0.014978694293106574,42,,,,statistical,RandomForest,3,,,,,2.0,100.0
0.8365347402431013,0.014106946889523755,47,,,,statistical,RandomForest,3,,,,,2.0,200.0
0.8377860235003093,0.010444974260911805,39,,,,statistical,RandomForest,3,,,,,5.0,50.0
0.8416774183142511,0.011656329195028712,15,,,,statistical,RandomForest,3,,,,,5.0,100.0
0.8410689869358812,0.01210122353095584,19,,,,statistical,RandomForest,3,,,,,5.0,200.0
0.8410752243807919,0.014425785979144278,18,,,,statistical,RandomForest,3,,,,10,2.0,50.0
0.8412701474521722,0.012450304731860165,17,,,,statistical,RandomForest,3,,,,10,2.0,100.0
0.8417269016003168,0.015604726627883725,13,,,,statistical,RandomForest,3,,,,10,2.0,200.0
0.8409117619134255,0.007632509999700466,22,,,,statistical,RandomForest,3,,,,10,5.0,50.0
0.8422272224442725,0.013251412103479243,11,,,,statistical,RandomForest,3,,,,10,5.0,100.0
0.8439865094287846,0.009871334563975362,2,,,,statistical,RandomForest,3,,,,10,5.0,200.0
0.8329681507098631,0.016637797431750055,53,,,,statistical,RandomForest,3,,,,20,2.0,50.0
0.8375229545278378,0.017146158794742437,41,,,,statistical,RandomForest,3,,,,20,2.0,100.0
0.8389781188170364,0.013349441757140397,34,,,,statistical,RandomForest,3,,,,20,2.0,200.0
0.8375794982062141,0.01140853159258058,40,,,,statistical,RandomForest,3,,,,20,5.0,50.0
0.8390017794882271,0.011574145008309089,33,,,,statistical,RandomForest,3,,,,20,5.0,100.0
0.8420459514461365,0.013478836477158555,12,,,,statistical,RandomForest,3,,,,20,5.0,200.0
